query_id,window,ring,sector,r_inner_m,r_outer_m,theta_start_deg,theta_end_deg,sc_max_z_m,sc_valid,lower_max_z_m,lower_valid,upper_min_z_m,upper_valid,roof_hides_lower
110,1099,9,30,16.875,18.75,180.0,186.0,3.059009922141927,1,,0,2.786275077612368,1,0
110,1099,9,31,16.875,18.75,186.0,192.0,3.0636739787142684,1,0.4993725286369596,1,2.8508616706876584,1,1
110,1099,9,32,16.875,18.75,192.0,198.0,3.018988746986993,1,,0,3.018988746986993,1,0
110,1099,9,33,16.875,18.75,198.0,204.0,,0,,0,,0,0
110,1099,9,34,16.875,18.75,204.0,210.0,,0,,0,,0,0
110,1099,9,35,16.875,18.75,210.0,216.0,,0,,0,,0,0
110,1099,9,36,16.875,18.75,216.0,222.0,,0,,0,,0,0
110,1099,9,37,16.875,18.75,222.0,228.0,,0,,0,,0,0
110,1099,9,38,16.875,18.75,228.0,234.0,,0,,0,,0,0
110,1099,9,39,16.875,18.75,234.0,240.0,,0,,0,,0,0
110,1099,9,40,16.875,18.75,240.0,246.0,,0,,0,,0,0
110,1099,9,41,16.875,18.75,246.0,252.0,,0,,0,,0,0
110,1099,9,42,16.875,18.75,252.0,258.0,,0,,0,,0,0
110,1099,9,43,16.875,18.75,258.0,264.0,,0,,0,,0,0
110,1099,9,44,16.875,18.75,264.0,270.0,,0,,0,,0,0
110,1099,9,45,16.875,18.75,270.0,276.0,3.1555867399451416,1,2.0641164893215285,1,2.234176379877261,1,1
110,1099,9,46,16.875,18.75,276.0,282.0,3.143425500262818,1,1.288485726630524,1,3.143425500262818,1,1
110,1099,9,47,16.875,18.75,282.0,288.0,,0,,0,,0,0
110,1099,9,48,16.875,18.75,288.0,294.0,,0,,0,,0,0
110,1099,9,49,16.875,18.75,294.0,300.0,,0,,0,,0,0
110,1099,9,50,16.875,18.75,300.0,306.0,,0,,0,,0,0
110,1099,9,51,16.875,18.75,306.0,312.0,,0,,0,,0,0
110,1099,9,52,16.875,18.75,312.0,318.0,,0,,0,,0,0
110,1099,9,53,16.875,18.75,318.0,324.0,,0,,0,,0,0
110,1099,9,54,16.875,18.75,324.0,330.0,,0,,0,,0,0
110,1099,9,55,16.875,18.75,330.0,336.0,,0,,0,,0,0
110,1099,9,56,16.875,18.75,336.0,342.0,,0,,0,,0,0
110,1099,9,57,16.875,18.75,342.0,348.0,,0,,0,,0,0
110,1099,9,58,16.875,18.75,348.0,354.0,3.191826642014068,1,1.0571197111168642,1,2.187467055553727,1,1
110,1099,9,59,16.875,18.75,354.0,360.0,3.195798679863657,1,,0,2.883012260493186,1,0
110,1099,10,0,18.75,20.625,0.0,6.0,2.944094568683902,1,1.0960666929152143,1,2.2044716007882097,1,1
110,1099,10,1,18.75,20.625,6.0,12.0,,0,,0,,0,0
110,1099,10,2,18.75,20.625,12.0,18.0,3.128893811720465,1,,0,2.8685811550737843,1,0
110,1099,10,3,18.75,20.625,18.0,24.0,3.212666399008456,1,,0,2.916974974235441,1,0
110,1099,10,4,18.75,20.625,24.0,30.0,,0,,0,,0,0
110,1099,10,5,18.75,20.625,30.0,36.0,,0,,0,,0,0
110,1099,10,6,18.75,20.625,36.0,42.0,,0,,0,,0,0
110,1099,10,7,18.75,20.625,42.0,48.0,,0,,0,,0,0
110,1099,10,8,18.75,20.625,48.0,54.0,,0,,0,,0,0
110,1099,10,9,18.75,20.625,54.0,60.0,9.012885844827816,1,,0,8.758842979213663,1,0
110,1099,10,10,18.75,20.625,60.0,66.0,9.029393740315752,1,,0,7.339199103538285,1,0
110,1099,10,11,18.75,20.625,66.0,72.0,9.040674698377742,1,,0,5.747321869889441,1,0
110,1099,10,12,18.75,20.625,72.0,78.0,8.992441081365616,1,,0,2.751097786650594,1,0
110,1099,10,13,18.75,20.625,78.0,84.0,8.964934641667545,1,,0,8.799800655521672,1,0
110,1099,10,14,18.75,20.625,84.0,90.0,8.77793538651018,1,,0,8.77793538651018,1,0
110,1099,10,15,18.75,20.625,90.0,96.0,9.08378288406868,1,,0,7.9322443268000695,1,0
110,1099,10,16,18.75,20.625,96.0,102.0,8.936540843883474,1,,0,8.752378234528713,1,0
110,1099,10,17,18.75,20.625,102.0,108.0,14.07083532866903,1,,0,7.298826985813269,1,0
110,1099,10,18,18.75,20.625,108.0,114.0,14.381002603627117,1,,0,5.399375986054518,1,0
110,1099,10,19,18.75,20.625,114.0,120.0,14.41842279635993,1,,0,8.792807718242848,1,0
110,1099,10,20,18.75,20.625,120.0,126.0,14.430925345866713,1,,0,14.39868651627683,1,0
110,1099,10,21,18.75,20.625,126.0,132.0,14.514047821417751,1,,0,14.302541147940211,1,0
110,1099,10,22,18.75,20.625,132.0,138.0,14.509411159977718,1,,0,14.248308652655933,1,0
110,1099,10,23,18.75,20.625,138.0,144.0,14.284996375874405,1,,0,14.261234560079462,1,0
110,1099,10,24,18.75,20.625,144.0,150.0,,0,,0,,0,0
110,1099,10,25,18.75,20.625,150.0,156.0,,0,,0,,0,0
110,1099,10,26,18.75,20.625,156.0,162.0,2.733796430003237,1,,0,2.733796430003237,1,0
110,1099,10,27,18.75,20.625,162.0,168.0,,0,,0,,0,0
110,1099,10,28,18.75,20.625,168.0,174.0,,0,,0,,0,0
110,1099,10,29,18.75,20.625,174.0,180.0,2.9189230366860404,1,1.7943969194270444,1,2.9189230366860404,1,1
110,1099,10,30,18.75,20.625,180.0,186.0,3.0291341361140764,1,,0,3.024806498986813,1,0
110,1099,10,31,18.75,20.625,186.0,192.0,3.0418905489277375,1,0.7505932482894623,1,3.0183658651144056,1,1
110,1099,10,32,18.75,20.625,192.0,198.0,,0,,0,,0,0
110,1099,10,33,18.75,20.625,198.0,204.0,,0,,0,,0,0
110,1099,10,34,18.75,20.625,204.0,210.0,,0,,0,,0,0
110,1099,10,35,18.75,20.625,210.0,216.0,,0,,0,,0,0
110,1099,10,36,18.75,20.625,216.0,222.0,,0,,0,,0,0
110,1099,10,37,18.75,20.625,222.0,228.0,,0,,0,,0,0
110,1099,10,38,18.75,20.625,228.0,234.0,,0,,0,,0,0
110,1099,10,39,18.75,20.625,234.0,240.0,,0,,0,,0,0
110,1099,10,40,18.75,20.625,240.0,246.0,,0,,0,,0,0
110,1099,10,41,18.75,20.625,246.0,252.0,,0,,0,,0,0
110,1099,10,42,18.75,20.625,252.0,258.0,,0,,0,,0,0
110,1099,10,43,18.75,20.625,258.0,264.0,,0,,0,,0,0
110,1099,10,44,18.75,20.625,264.0,270.0,3.1041490903898037,1,2.0989357144651453,1,3.1041490903898037,1,1
110,1099,10,45,18.75,20.625,270.0,276.0,3.1416399996275612,1,1.2411509732879122,1,2.657685635105302,1,1
110,1099,10,46,18.75,20.625,276.0,282.0,,0,,0,,0,0
110,1099,10,47,18.75,20.625,282.0,288.0,,0,,0,,0,0
110,1099,10,48,18.75,20.625,288.0,294.0,,0,,0,,0,0
110,1099,10,49,18.75,20.625,294.0,300.0,,0,,0,,0,0
110,1099,10,50,18.75,20.625,300.0,306.0,,0,,0,,0,0
110,1099,10,51,18.75,20.625,306.0,312.0,,0,,0,,0,0
110,1099,10,52,18.75,20.625,312.0,318.0,,0,,0,,0,0
110,1099,10,53,18.75,20.625,318.0,324.0,,0,,0,,0,0
110,1099,10,54,18.75,20.625,324.0,330.0,,0,,0,,0,0
110,1099,10,55,18.75,20.625,330.0,336.0,1.5496172510169728,1,1.5496172510169728,1,,0,0
110,1099,10,56,18.75,20.625,336.0,342.0,,0,,0,,0,0
110,1099,10,57,18.75,20.625,342.0,348.0,,0,,0,,0,0
110,1099,10,58,18.75,20.625,348.0,354.0,3.198313145028791,1,1.1244673142647201,1,2.256258388255487,1,1
110,1099,10,59,18.75,20.625,354.0,360.0,3.2084036933733207,1,1.1121908016961743,1,2.2048718269486574,1,1
110,1099,11,0,20.625,22.5,0.0,6.0,,0,,0,,0,0
110,1099,11,1,20.625,22.5,6.0,12.0,,0,,0,,0,0
110,1099,11,2,20.625,22.5,12.0,18.0,,0,,0,,0,0
110,1099,11,3,20.625,22.5,18.0,24.0,,0,,0,,0,0
110,1099,11,4,20.625,22.5,24.0,30.0,,0,,0,,0,0
110,1099,11,5,20.625,22.5,30.0,36.0,,0,,0,,0,0
110,1099,11,6,20.625,22.5,36.0,42.0,,0,,0,,0,0
110,1099,11,7,20.625,22.5,42.0,48.0,,0,,0,,0,0
110,1099,11,8,20.625,22.5,48.0,54.0,,0,,0,,0,0
110,1099,11,9,20.625,22.5,54.0,60.0,8.753308115351746,1,,0,8.753308115351746,1,0
110,1099,11,10,20.625,22.5,60.0,66.0,9.036376323326087,1,,0,8.690334373129842,1,0
110,1099,11,11,20.625,22.5,66.0,72.0,8.991698816691487,1,,0,6.869847662664766,1,0
110,1099,11,12,20.625,22.5,72.0,78.0,8.958667861236098,1,,0,8.791045150766095,1,0
110,1099,11,13,20.625,22.5,78.0,84.0,8.971805954213577,1,,0,2.7758235597766596,1,0
110,1099,11,14,20.625,22.5,84.0,90.0,,0,,0,,0,0
110,1099,11,15,20.625,22.5,90.0,96.0,9.181984240165606,1,,0,8.910383114494591,1,0
110,1099,11,16,20.625,22.5,96.0,102.0,9.038156917911724,1,,0,8.784575343496304,1,0
110,1099,11,17,20.625,22.5,102.0,108.0,8.892911226650993,1,,0,8.773003224423126,1,0
110,1099,11,18,20.625,22.5,108.0,114.0,8.841524084321751,1,,0,8.819441123112588,1,0
110,1099,11,19,20.625,22.5,114.0,120.0,13.419011086542579,1,,0,8.775858491303076,1,0
110,1099,11,20,20.625,22.5,120.0,126.0,14.423316616382857,1,,0,9.840920512751676,1,0
110,1099,11,21,20.625,22.5,126.0,132.0,14.480788102916218,1,,0,10.265258745672897,1,0
110,1099,11,22,20.625,22.5,132.0,138.0,14.549200899423255,1,,0,14.238298329706568,1,0
110,1099,11,23,20.625,22.5,138.0,144.0,,0,,0,,0,0
110,1099,11,24,20.625,22.5,144.0,150.0,14.293426968405937,1,,0,14.276838829247593,1,0
110,1099,11,25,20.625,22.5,150.0,156.0,14.228742209103062,1,,0,14.157712727080726,1,0
110,1099,11,26,20.625,22.5,156.0,162.0,,0,,0,,0,0
110,1099,11,27,20.625,22.5,162.0,168.0,,0,,0,,0,0
110,1099,11,28,20.625,22.5,168.0,174.0,,0,,0,,0,0
110,1099,11,29,20.625,22.5,174.0,180.0,1.9222749007032682,1,1.9222749007032682,1,,0,0
110,1099,11,30,20.625,22.5,180.0,186.0,,0,,0,,0,0
110,1099,11,31,20.625,22.5,186.0,192.0,2.1729436082028246,1,1.5826464402744362,1,2.1729436082028246,1,1
110,1099,11,32,20.625,22.5,192.0,198.0,,0,,0,,0,0
110,1099,11,33,20.625,22.5,198.0,204.0,,0,,0,,0,0
110,1099,11,34,20.625,22.5,204.0,210.0,,0,,0,,0,0
110,1099,11,35,20.625,22.5,210.0,216.0,,0,,0,,0,0
110,1099,11,36,20.625,22.5,216.0,222.0,,0,,0,,0,0
110,1099,11,37,20.625,22.5,222.0,228.0,,0,,0,,0,0
110,1099,11,38,20.625,22.5,228.0,234.0,,0,,0,,0,0
110,1099,11,39,20.625,22.5,234.0,240.0,,0,,0,,0,0
110,1099,11,40,20.625,22.5,240.0,246.0,,0,,0,,0,0
110,1099,11,41,20.625,22.5,246.0,252.0,,0,,0,,0,0
110,1099,11,42,20.625,22.5,252.0,258.0,,0,,0,,0,0
110,1099,11,43,20.625,22.5,258.0,264.0,,0,,0,,0,0
110,1099,11,44,20.625,22.5,264.0,270.0,3.19480058762201,1,,0,3.19480058762201,1,0
110,1099,11,45,20.625,22.5,270.0,276.0,3.1039704708712863,1,0.5861452017676936,1,2.644997974761757,1,1
110,1099,11,46,20.625,22.5,276.0,282.0,,0,,0,,0,0
110,1099,11,47,20.625,22.5,282.0,288.0,,0,,0,,0,0
110,1099,11,48,20.625,22.5,288.0,294.0,,0,,0,,0,0
110,1099,11,49,20.625,22.5,294.0,300.0,,0,,0,,0,0
110,1099,11,50,20.625,22.5,300.0,306.0,,0,,0,,0,0
110,1099,11,51,20.625,22.5,306.0,312.0,,0,,0,,0,0
110,1099,11,52,20.625,22.5,312.0,318.0,,0,,0,,0,0
110,1099,11,53,20.625,22.5,318.0,324.0,,0,,0,,0,0
110,1099,11,54,20.625,22.5,324.0,330.0,,0,,0,,0,0
110,1099,11,55,20.625,22.5,330.0,336.0,,0,,0,,0,0
110,1099,11,56,20.625,22.5,336.0,342.0,,0,,0,,0,0
110,1099,11,57,20.625,22.5,342.0,348.0,,0,,0,,0,0
110,1099,11,58,20.625,22.5,348.0,354.0,,0,,0,,0,0
110,1099,11,59,20.625,22.5,354.0,360.0,,0,,0,,0,0
110,1099,12,0,22.5,24.375,0.0,6.0,,0,,0,,0,0
110,1099,12,1,22.5,24.375,6.0,12.0,,0,,0,,0,0
110,1099,12,2,22.5,24.375,12.0,18.0,,0,,0,,0,0
110,1099,12,3,22.5,24.375,18.0,24.0,,0,,0,,0,0
110,1099,12,4,22.5,24.375,24.0,30.0,,0,,0,,0,0
110,1099,12,5,22.5,24.375,30.0,36.0,,0,,0,,0,0
110,1099,12,6,22.5,24.375,36.0,42.0,,0,,0,,0,0
110,1099,12,7,22.5,24.375,42.0,48.0,,0,,0,,0,0
110,1099,12,8,22.5,24.375,48.0,54.0,,0,,0,,0,0
110,1099,12,9,22.5,24.375,54.0,60.0,,0,,0,,0,0
110,1099,12,10,22.5,24.375,60.0,66.0,8.675022192354602,1,,0,8.675022192354602,1,0
110,1099,12,11,22.5,24.375,66.0,72.0,8.701409438833153,1,,0,8.701409438833153,1,0
110,1099,12,12,22.5,24.375,72.0,78.0,8.796061152893119,1,,0,8.720636881875533,1,0
110,1099,12,13,22.5,24.375,78.0,84.0,8.800013848721818,1,,0,8.787623587592979,1,0
110,1099,12,14,22.5,24.375,84.0,90.0,8.890750886362468,1,,0,8.758144684426684,1,0
110,1099,12,15,22.5,24.375,90.0,96.0,8.835759616771362,1,,0,2.733830635995967,1,0
110,1099,12,16,22.5,24.375,96.0,102.0,8.797295696633096,1,,0,2.8551687136433004,1,0
110,1099,12,17,22.5,24.375,102.0,108.0,8.881425759086632,1,,0,8.754498771000556,1,0
110,1099,12,18,22.5,24.375,108.0,114.0,8.985512597463716,1,,0,8.83105751872871,1,0
110,1099,12,19,22.5,24.375,114.0,120.0,8.873173141224978,1,,0,8.873173141224978,1,0
110,1099,12,20,22.5,24.375,120.0,126.0,,0,,0,,0,0
110,1099,12,21,22.5,24.375,126.0,132.0,14.434465651434584,1,,0,10.633503629813477,1,0
110,1099,12,22,22.5,24.375,132.0,138.0,14.497218762153091,1,,0,13.886613859148532,1,0
110,1099,12,23,22.5,24.375,138.0,144.0,14.28670777816923,1,,0,14.225286620355162,1,0
110,1099,12,24,22.5,24.375,144.0,150.0,14.490829026973236,1,,0,13.918712989632471,1,0
110,1099,12,25,22.5,24.375,150.0,156.0,,0,,0,,0,0
110,1099,12,26,22.5,24.375,156.0,162.0,,0,,0,,0,0
110,1099,12,27,22.5,24.375,162.0,168.0,,0,,0,,0,0
110,1099,12,28,22.5,24.375,168.0,174.0,,0,,0,,0,0
110,1099,12,29,22.5,24.375,174.0,180.0,,0,,0,,0,0
110,1099,12,30,22.5,24.375,180.0,186.0,,0,,0,,0,0
110,1099,12,31,22.5,24.375,186.0,192.0,,0,,0,,0,0
110,1099,12,32,22.5,24.375,192.0,198.0,,0,,0,,0,0
110,1099,12,33,22.5,24.375,198.0,204.0,,0,,0,,0,0
110,1099,12,34,22.5,24.375,204.0,210.0,,0,,0,,0,0
110,1099,12,35,22.5,24.375,210.0,216.0,,0,,0,,0,0
110,1099,12,36,22.5,24.375,216.0,222.0,,0,,0,,0,0
110,1099,12,37,22.5,24.375,222.0,228.0,,0,,0,,0,0
110,1099,12,38,22.5,24.375,228.0,234.0,,0,,0,,0,0
110,1099,12,39,22.5,24.375,234.0,240.0,,0,,0,,0,0
110,1099,12,40,22.5,24.375,240.0,246.0,,0,,0,,0,0
110,1099,12,41,22.5,24.375,246.0,252.0,,0,,0,,0,0
110,1099,12,42,22.5,24.375,252.0,258.0,,0,,0,,0,0
110,1099,12,43,22.5,24.375,258.0,264.0,,0,,0,,0,0
110,1099,12,44,22.5,24.375,264.0,270.0,3.1442329519546552,1,,0,3.1442329519546552,1,0
110,1099,12,45,22.5,24.375,270.0,276.0,3.1977988397916537,1,,0,2.671545424960094,1,0
110,1099,12,46,22.5,24.375,276.0,282.0,,0,,0,,0,0
110,1099,12,47,22.5,24.375,282.0,288.0,,0,,0,,0,0
110,1099,12,48,22.5,24.375,288.0,294.0,,0,,0,,0,0
110,1099,12,49,22.5,24.375,294.0,300.0,,0,,0,,0,0
110,1099,12,50,22.5,24.375,300.0,306.0,,0,,0,,0,0
110,1099,12,51,22.5,24.375,306.0,312.0,,0,,0,,0,0
110,1099,12,52,22.5,24.375,312.0,318.0,,0,,0,,0,0
110,1099,12,53,22.5,24.375,318.0,324.0,,0,,0,,0,0
110,1099,12,54,22.5,24.375,324.0,330.0,,0,,0,,0,0
110,1099,12,55,22.5,24.375,330.0,336.0,,0,,0,,0,0
110,1099,12,56,22.5,24.375,336.0,342.0,,0,,0,,0,0
110,1099,12,57,22.5,24.375,342.0,348.0,,0,,0,,0,0
110,1099,12,58,22.5,24.375,348.0,354.0,,0,,0,,0,0
110,1099,12,59,22.5,24.375,354.0,360.0,,0,,0,,0,0
110,1099,13,0,24.375,26.25,0.0,6.0,,0,,0,,0,0
110,1099,13,1,24.375,26.25,6.0,12.0,,0,,0,,0,0
110,1099,13,2,24.375,26.25,12.0,18.0,,0,,0,,0,0
110,1099,13,3,24.375,26.25,18.0,24.0,,0,,0,,0,0
110,1099,13,4,24.375,26.25,24.0,30.0,,0,,0,,0,0
110,1099,13,5,24.375,26.25,30.0,36.0,,0,,0,,0,0
110,1099,13,6,24.375,26.25,36.0,42.0,,0,,0,,0,0
110,1099,13,7,24.375,26.25,42.0,48.0,,0,,0,,0,0
110,1099,13,8,24.375,26.25,48.0,54.0,,0,,0,,0,0
110,1099,13,9,24.375,26.25,54.0,60.0,,0,,0,,0,0
110,1099,13,10,24.375,26.25,60.0,66.0,,0,,0,,0,0
110,1099,13,11,24.375,26.25,66.0,72.0,8.64861224500295,1,,0,8.64861224500295,1,0
110,1099,13,12,24.375,26.25,72.0,78.0,8.754998646855356,1,,0,8.699662841478508,1,0
110,1099,13,13,24.375,26.25,78.0,84.0,8.80063844924943,1,1.637410481636734,1,8.80063844924943,1,1
110,1099,13,14,24.375,26.25,84.0,90.0,,0,,0,,0,0
110,1099,13,15,24.375,26.25,90.0,96.0,,0,,0,,0,0
110,1099,13,16,24.375,26.25,96.0,102.0,,0,,0,,0,0
110,1099,13,17,24.375,26.25,102.0,108.0,,0,,0,,0,0
110,1099,13,18,24.375,26.25,108.0,114.0,,0,,0,,0,0
110,1099,13,19,24.375,26.25,114.0,120.0,,0,,0,,0,0
110,1099,13,20,24.375,26.25,120.0,126.0,,0,,0,,0,0
110,1099,13,21,24.375,26.25,126.0,132.0,13.122218867244676,1,,0,13.122218867244676,1,0
110,1099,13,22,24.375,26.25,132.0,138.0,14.534118041404158,1,,0,12.550802022741204,1,0
110,1099,13,23,24.375,26.25,138.0,144.0,14.362646415771142,1,,0,14.232261685187595,1,0
110,1099,13,24,24.375,26.25,144.0,150.0,,0,,0,,0,0
110,1099,13,25,24.375,26.25,150.0,156.0,,0,,0,,0,0
110,1099,13,26,24.375,26.25,156.0,162.0,,0,,0,,0,0
110,1099,13,27,24.375,26.25,162.0,168.0,,0,,0,,0,0
110,1099,13,28,24.375,26.25,168.0,174.0,,0,,0,,0,0
110,1099,13,29,24.375,26.25,174.0,180.0,1.5474910020048018,1,1.5474910020048018,1,,0,0
110,1099,13,30,24.375,26.25,180.0,186.0,,0,,0,,0,0
110,1099,13,31,24.375,26.25,186.0,192.0,1.7797566253437371,1,1.7797566253437371,1,,0,0
110,1099,13,32,24.375,26.25,192.0,198.0,,0,,0,,0,0
110,1099,13,33,24.375,26.25,198.0,204.0,,0,,0,,0,0
110,1099,13,34,24.375,26.25,204.0,210.0,,0,,0,,0,0
110,1099,13,35,24.375,26.25,210.0,216.0,,0,,0,,0,0
110,1099,13,36,24.375,26.25,216.0,222.0,,0,,0,,0,0
110,1099,13,37,24.375,26.25,222.0,228.0,,0,,0,,0,0
110,1099,13,38,24.375,26.25,228.0,234.0,,0,,0,,0,0
110,1099,13,39,24.375,26.25,234.0,240.0,,0,,0,,0,0
110,1099,13,40,24.375,26.25,240.0,246.0,,0,,0,,0,0
110,1099,13,41,24.375,26.25,246.0,252.0,,0,,0,,0,0
110,1099,13,42,24.375,26.25,252.0,258.0,,0,,0,,0,0
110,1099,13,43,24.375,26.25,258.0,264.0,,0,,0,,0,0
110,1099,13,44,24.375,26.25,264.0,270.0,3.081066163078756,1,,0,3.081066163078756,1,0
110,1099,13,45,24.375,26.25,270.0,276.0,3.191688125377679,1,,0,3.083773289685971,1,0
110,1099,13,46,24.375,26.25,276.0,282.0,,0,,0,,0,0
110,1099,13,47,24.375,26.25,282.0,288.0,,0,,0,,0,0
110,1099,13,48,24.375,26.25,288.0,294.0,,0,,0,,0,0
110,1099,13,49,24.375,26.25,294.0,300.0,,0,,0,,0,0
110,1099,13,50,24.375,26.25,300.0,306.0,,0,,0,,0,0
110,1099,13,51,24.375,26.25,306.0,312.0,,0,,0,,0,0
110,1099,13,52,24.375,26.25,312.0,318.0,,0,,0,,0,0
110,1099,13,53,24.375,26.25,318.0,324.0,,0,,0,,0,0
110,1099,13,54,24.375,26.25,324.0,330.0,3.021113698712387,1,,0,3.021113698712387,1,0
110,1099,13,55,24.375,26.25,330.0,336.0,,0,,0,,0,0
110,1099,13,56,24.375,26.25,336.0,342.0,,0,,0,,0,0
110,1099,13,57,24.375,26.25,342.0,348.0,,0,,0,,0,0
110,1099,13,58,24.375,26.25,348.0,354.0,,0,,0,,0,0
110,1099,13,59,24.375,26.25,354.0,360.0,,0,,0,,0,0
110,1099,14,0,26.25,28.125,0.0,6.0,,0,,0,,0,0
110,1099,14,1,26.25,28.125,6.0,12.0,,0,,0,,0,0
110,1099,14,2,26.25,28.125,12.0,18.0,,0,,0,,0,0
110,1099,14,3,26.25,28.125,18.0,24.0,,0,,0,,0,0
110,1099,14,4,26.25,28.125,24.0,30.0,,0,,0,,0,0
110,1099,14,5,26.25,28.125,30.0,36.0,,0,,0,,0,0
110,1099,14,6,26.25,28.125,36.0,42.0,,0,,0,,0,0
110,1099,14,7,26.25,28.125,42.0,48.0,,0,,0,,0,0
110,1099,14,8,26.25,28.125,48.0,54.0,,0,,0,,0,0
110,1099,14,9,26.25,28.125,54.0,60.0,,0,,0,,0,0
110,1099,14,10,26.25,28.125,60.0,66.0,,0,,0,,0,0
110,1099,14,11,26.25,28.125,66.0,72.0,,0,,0,,0,0
110,1099,14,12,26.25,28.125,72.0,78.0,,0,,0,,0,0
110,1099,14,13,26.25,28.125,78.0,84.0,,0,,0,,0,0
110,1099,14,14,26.25,28.125,84.0,90.0,,0,,0,,0,0
110,1099,14,15,26.25,28.125,90.0,96.0,,0,,0,,0,0
110,1099,14,16,26.25,28.125,96.0,102.0,,0,,0,,0,0
110,1099,14,17,26.25,28.125,102.0,108.0,,0,,0,,0,0
110,1099,14,18,26.25,28.125,108.0,114.0,,0,,0,,0,0
110,1099,14,19,26.25,28.125,114.0,120.0,,0,,0,,0,0
110,1099,14,20,26.25,28.125,120.0,126.0,,0,,0,,0,0
110,1099,14,21,26.25,28.125,126.0,132.0,,0,,0,,0,0
110,1099,14,22,26.25,28.125,132.0,138.0,,0,,0,,0,0
110,1099,14,23,26.25,28.125,138.0,144.0,14.023778178498613,1,,0,13.931305259297828,1,0
110,1099,14,24,26.25,28.125,144.0,150.0,,0,,0,,0,0
110,1099,14,25,26.25,28.125,150.0,156.0,,0,,0,,0,0
110,1099,14,26,26.25,28.125,156.0,162.0,,0,,0,,0,0
110,1099,14,27,26.25,28.125,162.0,168.0,,0,,0,,0,0
110,1099,14,28,26.25,28.125,168.0,174.0,,0,,0,,0,0
110,1099,14,29,26.25,28.125,174.0,180.0,,0,,0,,0,0
110,1099,14,30,26.25,28.125,180.0,186.0,,0,,0,,0,0
110,1099,14,31,26.25,28.125,186.0,192.0,,0,,0,,0,0
110,1099,14,32,26.25,28.125,192.0,198.0,,0,,0,,0,0
110,1099,14,33,26.25,28.125,198.0,204.0,,0,,0,,0,0
110,1099,14,34,26.25,28.125,204.0,210.0,,0,,0,,0,0
110,1099,14,35,26.25,28.125,210.0,216.0,,0,,0,,0,0
110,1099,14,36,26.25,28.125,216.0,222.0,,0,,0,,0,0
110,1099,14,37,26.25,28.125,222.0,228.0,,0,,0,,0,0
110,1099,14,38,26.25,28.125,228.0,234.0,,0,,0,,0,0
110,1099,14,39,26.25,28.125,234.0,240.0,,0,,0,,0,0
110,1099,14,40,26.25,28.125,240.0,246.0,,0,,0,,0,0
110,1099,14,41,26.25,28.125,246.0,252.0,,0,,0,,0,0
110,1099,14,42,26.25,28.125,252.0,258.0,,0,,0,,0,0
110,1099,14,43,26.25,28.125,258.0,264.0,,0,,0,,0,0
110,1099,14,44,26.25,28.125,264.0,270.0,,0,,0,,0,0
110,1099,14,45,26.25,28.125,270.0,276.0,3.2088941555578954,1,,0,3.0495571930347074,1,0
110,1099,14,46,26.25,28.125,276.0,282.0,,0,,0,,0,0
110,1099,14,47,26.25,28.125,282.0,288.0,,0,,0,,0,0
110,1099,14,48,26.25,28.125,288.0,294.0,,0,,0,,0,0
110,1099,14,49,26.25,28.125,294.0,300.0,,0,,0,,0,0
110,1099,14,50,26.25,28.125,300.0,306.0,,0,,0,,0,0
110,1099,14,51,26.25,28.125,306.0,312.0,,0,,0,,0,0
110,1099,14,52,26.25,28.125,312.0,318.0,,0,,0,,0,0
110,1099,14,53,26.25,28.125,318.0,324.0,,0,,0,,0,0
110,1099,14,54,26.25,28.125,324.0,330.0,,0,,0,,0,0
110,1099,14,55,26.25,28.125,330.0,336.0,,0,,0,,0,0
110,1099,14,56,26.25,28.125,336.0,342.0,,0,,0,,0,0
110,1099,14,57,26.25,28.125,342.0,348.0,,0,,0,,0,0
110,1099,14,58,26.25,28.125,348.0,354.0,,0,,0,,0,0
110,1099,14,59,26.25,28.125,354.0,360.0,,0,,0,,0,0
110,1099,15,0,28.125,30.0,0.0,6.0,,0,,0,,0,0
110,1099,15,1,28.125,30.0,6.0,12.0,,0,,0,,0,0
110,1099,15,2,28.125,30.0,12.0,18.0,,0,,0,,0,0
110,1099,15,3,28.125,30.0,18.0,24.0,,0,,0,,0,0
110,1099,15,4,28.125,30.0,24.0,30.0,,0,,0,,0,0
110,1099,15,5,28.125,30.0,30.0,36.0,,0,,0,,0,0
110,1099,15,6,28.125,30.0,36.0,42.0,,0,,0,,0,0
110,1099,15,7,28.125,30.0,42.0,48.0,,0,,0,,0,0
110,1099,15,8,28.125,30.0,48.0,54.0,,0,,0,,0,0
110,1099,15,9,28.125,30.0,54.0,60.0,,0,,0,,0,0
110,1099,15,10,28.125,30.0,60.0,66.0,,0,,0,,0,0
110,1099,15,11,28.125,30.0,66.0,72.0,,0,,0,,0,0
110,1099,15,12,28.125,30.0,72.0,78.0,,0,,0,,0,0
110,1099,15,13,28.125,30.0,78.0,84.0,,0,,0,,0,0
110,1099,15,14,28.125,30.0,84.0,90.0,,0,,0,,0,0
110,1099,15,15,28.125,30.0,90.0,96.0,,0,,0,,0,0
110,1099,15,16,28.125,30.0,96.0,102.0,,0,,0,,0,0
110,1099,15,17,28.125,30.0,102.0,108.0,,0,,0,,0,0
110,1099,15,18,28.125,30.0,108.0,114.0,,0,,0,,0,0
110,1099,15,19,28.125,30.0,114.0,120.0,,0,,0,,0,0
