panel,dataset,condition,metric,value,x,y,stamp
gravity,IH,Native,R@1,69.062500000,,,
gravity,IH,Native,R@5,86.875000000,,,
gravity,IH,+G,R@1,69.375000000,,,
gravity,IH,+G,R@5,86.875000000,,,
gravity,CH,Native,R@1,51.351351351,,,
gravity,CH,Native,R@5,70.270270270,,,
gravity,CH,+G,R@1,64.189189189,,,
gravity,CH,+G,R@5,87.162162162,,,
split,IH,Fixed 2.5 m,R@1,68.437500000,,,
split,IH,Fixed 2.5 m,R@5,87.187500000,,,
split,IH,Adaptive,R@1,69.375000000,,,
split,IH,Adaptive,R@5,86.875000000,,,
split,CH,Fixed 2.5 m,R@1,64.189189189,,,
split,CH,Fixed 2.5 m,R@5,86.486486486,,,
split,CH,Adaptive,R@1,64.189189189,,,
split,CH,Adaptive,R@5,87.162162162,,,
split,H1→H2,Fixed 2.5 m,R@1,48.275862069,,,
split,H1→H2,Fixed 2.5 m,R@5,68.965517241,,,
split,H1→H2,Adaptive,R@1,48.275862069,,,
split,H1→H2,Adaptive,R@5,70.689655172,,,
split,H1→V1,Fixed 2.5 m,R@1,54.385964912,,,
split,H1→V1,Fixed 2.5 m,R@5,80.701754386,,,
split,H1→V1,Adaptive,R@1,54.385964912,,,
split,H1→V1,Adaptive,R@5,82.456140351,,,
trajectory,,reference,,,37.888338655,-23.611903323,1764590665.006642342
trajectory,,reference,,,37.499815224,-23.144435810,1764590665.513051033
trajectory,,reference,,,37.189599783,-22.605533244,1764590666.026327133
trajectory,,reference,,,36.961643736,-22.333589380,1764590666.330171108
trajectory,,reference,,,36.594495926,-21.885545620,1764590666.836571217
trajectory,,reference,,,36.292244883,-21.455648950,1764590667.248570204
trajectory,,reference,,,35.876615750,-21.015750658,1764590667.754970074
trajectory,,reference,,,35.483158010,-20.621730421,1764590668.166959047
trajectory,,reference,,,35.093311932,-20.252141176,1764590668.572090387
trajectory,,reference,,,34.706247166,-19.912086133,1764590668.977210283
trajectory,,reference,,,34.320783139,-19.524667632,1764590669.389211178
trajectory,,reference,,,33.943825379,-19.185873290,1764590669.794331074
trajectory,,reference,,,33.552966243,-18.788061424,1764590670.206333637
trajectory,,reference,,,33.401725238,-18.526860692,1764590670.408893585
trajectory,,reference,,,33.291406400,-18.236793316,1764590670.611453772
trajectory,,reference,,,33.207770825,-17.971764834,1764590670.814013720
trajectory,,reference,,,33.175835888,-17.857141299,1764590670.915293694
trajectory,,reference,,,33.145945887,-17.738385104,1764590671.023460388
trajectory,,reference,,,33.120194175,-17.641506338,1764590671.124740362
trajectory,,reference,,,33.096114036,-17.568772560,1764590671.226016998
trajectory,,reference,,,33.021707562,-17.420014396,1764590671.428576946
trajectory,,reference,,,32.780624895,-17.051356148,1764590671.833697081
trajectory,,reference,,,32.449835268,-16.817494627,1764590672.245718956
trajectory,,reference,,,32.051190692,-16.459626893,1764590672.853399038
trajectory,,reference,,,31.899094433,-16.383812054,1764590673.164119244
trajectory,,reference,,,31.663238924,-16.286055982,1764590673.670520782
trajectory,,reference,,,31.564696798,-16.239062549,1764590673.974360943
trajectory,,reference,,,31.488747461,-16.183370258,1764590691.216082096
trajectory,,reference,,,31.237266013,-15.864954670,1764590691.823762178
trajectory,,reference,,,30.722000136,-15.612319376,1764590692.337524414
trajectory,,reference,,,30.263293400,-15.376767610,1764590692.742644548
trajectory,,reference,,,29.836391403,-15.162243066,1764590693.053854704
trajectory,,reference,,,29.319105733,-15.033085009,1764590693.458986282
trajectory,,reference,,,28.839402359,-14.851801176,1764590693.864106178
trajectory,,reference,,,28.300765828,-14.634585757,1764590694.276587248
trajectory,,reference,,,27.794505699,-14.486499857,1764590694.782987356
trajectory,,reference,,,27.319698452,-14.151194607,1764590695.195469379
trajectory,,reference,,,26.853584996,-13.963863270,1764590695.600589275
trajectory,,reference,,,26.321172555,-13.625768527,1764590696.113892555
trajectory,,reference,,,26.077775352,-13.489044003,1764590696.316450596
trajectory,,reference,,,25.571856090,-13.267531861,1764590696.721570492
trajectory,,reference,,,25.118574117,-13.132861659,1764590697.133573771
trajectory,,reference,,,24.873225920,-13.065471058,1764590697.336130619
trajectory,,reference,,,24.617745623,-12.940646011,1764590697.538690567
trajectory,,reference,,,24.059508033,-12.828742081,1764590698.052452087
trajectory,,reference,,,23.502134280,-12.666098454,1764590698.558850527
trajectory,,reference,,,23.225706749,-12.626061284,1764590698.862690449
trajectory,,reference,,,22.989078456,-12.585514413,1764590699.376451492
trajectory,,reference,,,22.927305314,-12.606885494,1764590699.680291653
trajectory,,reference,,,22.887435567,-12.633798077,1764590700.295353413
trajectory,,reference,,,22.920043699,-12.616671798,1764590718.251261950
trajectory,,reference,,,23.099604208,-12.469711726,1764590718.656381845
trajectory,,reference,,,23.225847132,-12.322700303,1764590718.960222006
trajectory,,reference,,,23.272769294,-12.105036181,1764590719.270943165
trajectory,,reference,,,23.245687247,-11.969922153,1764590719.473503113
trajectory,,reference,,,23.083787754,-11.405664331,1764590720.088061094
trajectory,,reference,,,22.970576199,-10.875416909,1764590720.493184566
trajectory,,reference,,,22.805546469,-10.285647926,1764590721.006466627
trajectory,,reference,,,22.680080949,-9.738048144,1764590721.411585808
trajectory,,reference,,,22.499615267,-9.227138587,1764590721.816705704
trajectory,,reference,,,22.358581055,-8.741026895,1764590722.229187250
trajectory,,reference,,,22.233683080,-8.174642190,1764590722.634307384
trajectory,,reference,,,22.069504512,-7.695808070,1764590723.046797276
trajectory,,reference,,,21.985459846,-7.194127735,1764590723.451928616
trajectory,,reference,,,21.896398285,-6.677888820,1764590723.857048512
trajectory,,reference,,,21.788050205,-6.175040037,1764590724.269529819
trajectory,,reference,,,21.801402259,-5.606823672,1764590724.674649954
trajectory,,reference,,,21.787543339,-5.062590097,1764590725.087126970
trajectory,,reference,,,21.752448356,-4.516157786,1764590725.492251158
trajectory,,reference,,,21.845947124,-3.945061382,1764590725.897371054
trajectory,,reference,,,21.825328655,-3.414563784,1764590726.309852362
trajectory,,reference,,,21.862709809,-2.868881768,1764590726.714972496
trajectory,,reference,,,21.981776200,-2.303534173,1764590727.127457380
trajectory,,reference,,,22.072480193,-1.737352953,1764590727.532573938
trajectory,,reference,,,22.260417801,-1.180289094,1764590727.937693834
trajectory,,reference,,,22.467643150,-0.741587174,1764590728.248455286
trajectory,,reference,,,22.616156124,-0.487639817,1764590728.451015234
trajectory,,reference,,,22.855126183,-0.178746559,1764590728.754855156
trajectory,,reference,,,23.015655461,-0.005783215,1764590728.957415104
trajectory,,reference,,,23.260383702,0.312707136,1764590729.268136501
trajectory,,reference,,,23.549191228,0.676601423,1764590729.673256397
trajectory,,reference,,,23.900509145,1.054342111,1764590730.085731745
trajectory,,reference,,,24.376647240,1.484104741,1764590730.490858078
trajectory,,reference,,,24.787947336,1.837235424,1764590730.895977974
trajectory,,reference,,,25.297218832,2.200278670,1764590731.308459282
trajectory,,reference,,,25.769986129,2.612512106,1764590731.713579178
trajectory,,reference,,,26.231099148,2.954913536,1764590732.126062870
trajectory,,reference,,,26.719086529,3.356701080,1764590732.531178951
trajectory,,reference,,,27.168553502,3.747962470,1764590732.936299086
trajectory,,reference,,,27.699919110,4.080793388,1764590733.348776102
trajectory,,reference,,,28.201567056,4.498680181,1764590733.753896236
trajectory,,reference,,,28.682252118,4.851684845,1764590734.166354179
trajectory,,reference,,,29.093991571,5.153225484,1764590734.470193863
trajectory,,reference,,,29.558927783,5.583849443,1764590734.875313997
trajectory,,reference,,,30.003568387,6.016642652,1764590735.287796259
trajectory,,reference,,,30.509773505,6.396510863,1764590735.692916155
trajectory,,reference,,,30.833620211,6.677623523,1764590736.004136801
trajectory,,reference,,,31.251194849,7.054757209,1764590736.409260035
trajectory,,reference,,,31.753609936,7.475055213,1764590736.814379930
trajectory,,reference,,,32.179071907,7.823444310,1764590737.226882458
trajectory,,reference,,,32.713179086,8.198992480,1764590737.632002592
trajectory,,reference,,,33.189955216,8.596649929,1764590738.044474840
trajectory,,reference,,,33.631427306,8.989804252,1764590738.449604750
trajectory,,reference,,,34.019424414,9.333040499,1764590738.753444910
trajectory,,reference,,,34.460246289,9.733556101,1764590739.165468454
trajectory,,reference,,,34.864628363,10.223964222,1764590739.570588112
trajectory,,reference,,,35.074649083,10.478777682,1764590739.773148060
trajectory,,reference,,,35.482974238,10.896865799,1764590740.185161114
trajectory,,reference,,,35.945894464,11.262968863,1764590740.590291262
trajectory,,reference,,,36.447733750,11.675978749,1764590741.002290487
trajectory,,reference,,,36.678330483,11.847100832,1764590741.204853296
trajectory,,reference,,,37.121378176,12.251843587,1764590741.609973192
trajectory,,reference,,,37.504966990,12.576877432,1764590741.913813353
trajectory,,reference,,,37.980237481,12.945874237,1764590742.325814962
trajectory,,reference,,,38.485236207,13.283316450,1764590742.730935097
trajectory,,reference,,,38.895008642,13.580104314,1764590743.042145729
trajectory,,reference,,,39.241365888,13.843075415,1764590743.345997095
trajectory,,reference,,,39.724078381,14.181928222,1764590743.751116991
trajectory,,reference,,,40.150374999,14.469134215,1764590744.062312603
trajectory,,reference,,,40.640831177,14.765290563,1764590744.467438936
trajectory,,reference,,,41.130189923,15.111980704,1764590744.872558832
trajectory,,reference,,,41.663488778,15.469098046,1764590745.285039663
trajectory,,reference,,,42.042910830,15.680957039,1764590745.588879585
trajectory,,reference,,,42.565626499,16.000167661,1764590746.001353025
trajectory,,reference,,,43.106761625,16.314858130,1764590746.406477451
trajectory,,reference,,,43.479362548,16.508726220,1764590746.710317612
trajectory,,reference,,,44.031427213,16.770419714,1764590747.122781754
trajectory,,reference,,,44.433684744,16.990437055,1764590747.426636457
trajectory,,reference,,,44.920500145,17.263150458,1764590747.831756592
trajectory,,reference,,,45.472240824,17.617096871,1764590748.244238377
trajectory,,reference,,,45.965542147,17.895254405,1764590748.649358273
trajectory,,reference,,,46.454708806,18.227765973,1764590749.061841965
trajectory,,reference,,,46.968347597,18.602527232,1764590749.466963053
trajectory,,reference,,,47.390655323,19.007493539,1764590749.872082949
trajectory,,reference,,,47.905324716,19.408577544,1764590750.284127712
trajectory,,reference,,,48.332052547,19.794211722,1764590750.689247847
trajectory,,reference,,,48.734892889,20.173354345,1764590751.101262569
trajectory,,reference,,,49.186659543,20.596966660,1764590751.506391525
trajectory,,reference,,,49.345644456,20.799151169,1764590751.708951473
trajectory,,reference,,,49.515049505,21.014367250,1764590751.911511660
trajectory,,reference,,,49.794878866,21.324343860,1764590752.222231865
trajectory,,reference,,,50.205939202,21.748685824,1764590752.627351761
trajectory,,reference,,,50.540428278,22.163451117,1764590753.039331436
trajectory,,reference,,,50.972366324,22.554742524,1764590753.444446564
trajectory,,reference,,,51.363686085,22.938746410,1764590753.849566460
trajectory,,reference,,,51.777798544,23.309496277,1764590754.262021065
trajectory,,reference,,,52.253623849,23.662878021,1764590754.667141199
trajectory,,reference,,,52.633748711,23.976660536,1764590755.079530239
trajectory,,reference,,,53.107076897,24.196799350,1764590755.585940361
trajectory,,reference,,,53.347746012,24.310247632,1764590755.991060495
trajectory,,reference,,,53.458618320,24.381523430,1764590756.201065302
trajectory,,reference,,,53.664508514,24.386898403,1764590756.707465172
trajectory,,reference,,,53.622161668,24.361639174,1764590772.420138836
trajectory,,reference,,,53.497197150,24.419920392,1764590772.622698784
trajectory,,reference,,,53.421950747,24.458347723,1764590772.723978758
trajectory,,reference,,,53.346905810,24.497977475,1764590772.825258732
trajectory,,reference,,,53.275629272,24.537712469,1764590772.926538706
trajectory,,reference,,,53.139080054,24.602037822,1764590773.135971546
trajectory,,reference,,,53.043942868,24.644042267,1764590773.338539600
trajectory,,reference,,,52.969972306,24.617236121,1764590773.642379522
trajectory,,reference,,,52.915550159,24.415009085,1764590773.946219444
trajectory,,reference,,,52.615424928,23.910127194,1764590774.459499121
trajectory,,reference,,,52.438612265,23.582490109,1764590774.763339043
trajectory,,reference,,,52.258294411,23.104021631,1764590775.277078390
trajectory,,reference,,,51.976272642,22.571343801,1764590775.783478260
trajectory,,reference,,,51.764753132,22.092245817,1764590776.297259331
trajectory,,reference,,,51.402595368,21.638483621,1764590776.803659201
trajectory,,reference,,,51.040626970,21.253856107,1764590777.216141224
trajectory,,reference,,,50.729853967,20.950266977,1764590777.621261358
trajectory,,reference,,,50.283464420,20.676798513,1764590778.033742428
trajectory,,reference,,,49.839320912,20.310920085,1764590778.540143728
trajectory,,reference,,,49.320616176,19.981390095,1764590779.053911448
trajectory,,reference,,,48.838535895,19.644068785,1764590779.459045887
trajectory,,reference,,,48.445443967,19.320911124,1764590779.864165783
trajectory,,reference,,,47.950551338,19.006816378,1764590780.276648045
trajectory,,reference,,,47.528530508,18.672957171,1764590780.681767941
trajectory,,reference,,,47.009209282,18.349520207,1764590781.195529461
trajectory,,reference,,,46.536425860,18.051523356,1764590781.600650787
trajectory,,reference,,,46.092758059,17.669687717,1764590782.113960981
trajectory,,reference,,,45.708010661,17.325793018,1764590782.519093275
trajectory,,reference,,,45.557688895,16.848968030,1764590783.134045839
trajectory,,reference,,,45.507615003,16.606885215,1764590783.539174318
trajectory,,reference,,,45.531564509,16.372918635,1764590783.944294453
trajectory,,reference,,,45.498854969,16.517863881,1764590802.514801502
trajectory,,reference,,,45.563155864,16.802834866,1764590802.818641424
trajectory,,reference,,,45.421366749,17.234267835,1764590803.433728218
trajectory,,reference,,,44.914870755,17.488633809,1764590804.150064468
trajectory,,reference,,,44.382615328,17.546999298,1764590804.656470060
trajectory,,reference,,,43.873446183,17.383704797,1764590805.170228481
trajectory,,reference,,,43.383988897,17.154273880,1764590805.676630974
trajectory,,reference,,,43.053972147,16.944399236,1764590805.980471134
trajectory,,reference,,,42.587287424,16.625588391,1764590806.494231224
trajectory,,reference,,,42.071910540,16.322680350,1764590807.000631332
trajectory,,reference,,,41.666718055,16.028720880,1764590807.413109541
trajectory,,reference,,,41.157972249,15.751636593,1764590807.919509411
trajectory,,reference,,,40.665861048,15.470392418,1764590808.332467794
trajectory,,reference,,,40.172155586,15.175265756,1764590808.838867664
trajectory,,reference,,,39.691988158,14.956814853,1764590809.251828909
trajectory,,reference,,,39.259777393,14.659648696,1764590809.656949043
trajectory,,reference,,,38.780321848,14.348812573,1764590810.171184778
trajectory,,reference,,,38.324489989,14.073211800,1764590810.576310873
trajectory,,reference,,,37.850073127,13.714527628,1764590811.090545654
trajectory,,reference,,,37.404275191,13.399622501,1764590811.495670319
trajectory,,reference,,,37.010237437,13.061469938,1764590811.900790215
trajectory,,reference,,,36.622950316,12.745347014,1764590812.313749552
trajectory,,reference,,,36.254768834,12.468470890,1764590812.617589474
trajectory,,reference,,,35.892769216,12.111906180,1764590813.030536175
trajectory,,reference,,,35.510444621,11.731186846,1764590813.536949396
trajectory,,reference,,,35.035674141,11.414449913,1764590814.051181316
trajectory,,reference,,,34.549686980,11.077197172,1764590814.658870935
trajectory,,reference,,,34.167549863,10.768908585,1764590815.071830750
trajectory,,reference,,,33.914152016,10.302756813,1764590815.578233719
trajectory,,reference,,,33.748856027,9.821019238,1764590815.983353615
trajectory,,reference,,,33.822282106,9.314596718,1764590816.395876408
trajectory,,reference,,,33.957762024,8.806897465,1764590816.902276278
trajectory,,reference,,,34.095055064,8.453086114,1764590817.416038752
trajectory,,reference,,,34.198243546,8.175833659,1764590819.051244974
trajectory,,reference,,,34.113067446,8.279165670,1764590834.258222818
trajectory,,reference,,,33.948951483,8.566268148,1764590835.278885365
trajectory,,reference,,,33.956490170,8.639974842,1764590835.481445312
trajectory,,reference,,,33.961997876,8.671965661,1764590835.582725286
